Order ID;Item ID;Product ID;Product code;Price;Quantity;Extra
"124";"2895347958";"248";"BRO120182157";"189.00";"1";"{""product_options"":{""103"":""567"",""22"":""82"",""23"":""83""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""103"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""567"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Grey \/ Pink""},{""option_id"":""22"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""82"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""23"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""83"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"125";"1756002662";"249";"BRO120182490";"189.00";"1";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""95""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""95"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"126";"308947462";"249";"BRO120182490";"189.00";"1";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""97""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""30"",""value"":""97"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""7""}]}"
"112";"345909233";"247";"BRO120182657";"189.00";"2";"{""product_options"":{""20"":""71"",""21"":""76""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""20"",""value"":""76"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6.5""}]}"
"112";"2216770144";"247";"BRO120182657";"189.00";"1";"{""product_options"":{""20"":""71"",""21"":""79""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""50"",""value"":""79"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""8""}]}"
"112";"2375513675";"247";"BRO120182657";"189.00";"1";"{""product_options"":{""20"":""71"",""21"":""75""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""75"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"111";"2375513675";"247";"BRO120182657";"189.00";"1";"{""product_options"":{""20"":""71"",""21"":""75""},""unlimited_download"":""N"",""product"":""Brooks Ravenna 6 Women"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""75"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"110";"127446590";"81";"Y0081TT6SI";"49.50";"1";"{""product_options"":[],""unlimited_download"":""N"",""points_info"":{""raw_price"":""2475"",""price"":""2475"",""display_price"":""2475""},""product"":""Minnetonka Original Cowhide Driving Moc"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""49.5"",""stored_price"":""N""}"
"109";"511942527";"91";"W00918CYVW";"10700.00";"1";"{""product_options"":[],""unlimited_download"":""N"",""points_info"":{""raw_price"":""535000"",""price"":""535000"",""display_price"":""535000""},""product"":""Montblanc Nicolas Rieussec Chronograph Automatic"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""10700"",""stored_price"":""N""}"
"106";"1889509032";"80";"M0080Z1B49";"55.00";"1";"{""product_options"":[],""unlimited_download"":""N"",""points_info"":{""raw_price"":""2750"",""price"":""2750"",""display_price"":""2750""},""product"":""Nike Tenkay Slip TXTL Women's Shoe"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""55"",""stored_price"":""N""}"
"101";"2866435524";"78";"L0078RO9Y9";"100.00";"1";"{""product_options"":{""17"":""58"",""2"":""10"",""19"":""67""},""unlimited_download"":""N"",""points_info"":{""raw_price"":""5000"",""price"":""5000"",""display_price"":""5000""},""product"":""adizero Rush Shoes"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""100"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""17"",""product_id"":""78"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""Y"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""58"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""2"",""product_id"":""0"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""Y"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""20"",""value"":""10"",""option_name"":""Apparel size"",""option_text"":""Size"",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Medium""},{""option_id"":""19"",""product_id"":""78"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""0"",""value"":""67"",""option_name"":""Adidas Shoe Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black""}]}"
"100";"979716181";"78";"L0078RO9Y9";"100.00";"1";"{""product_options"":{""17"":""58"",""2"":""10"",""19"":""68""},""unlimited_download"":""N"",""points_info"":{""raw_price"":""5000"",""price"":""5000"",""display_price"":""5000""},""product"":""adizero Rush Shoes"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""100"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""17"",""product_id"":""78"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""Y"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""58"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""2"",""product_id"":""0"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""Y"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""20"",""value"":""10"",""option_name"":""Apparel size"",""option_text"":""Size"",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Medium""},{""option_id"":""19"",""product_id"":""78"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""0"",""value"":""68"",""option_name"":""Adidas Shoe Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""White""}]}"
"127";"1756002662";"249";"BRO120182490";"189.00";"1";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""95""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""95"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
