Order ID;Item ID;Product ID;Product code;Price;Quantity;Extra
"128";"2895347958";"248";"BRO120182157";"189.00";"1";"{""product_options"":{""103"":""567"",""22"":""82"",""23"":""83""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""103"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""567"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Grey \/ Pink""},{""option_id"":""22"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""82"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""23"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""83"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"129";"1756002662";"249";"BRO120182490";"189.00";"1";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""95""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""95"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"130";"2681999184";"247";"BRO120182657";"189.00";"1";"{""product_options"":{""102"":""566"",""20"":""71"",""21"":""78""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""102"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""566"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Pink \/ Blue""},{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""40"",""value"":""78"",""option_name"":""Shoe Size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""7.5""}]}"
"130";"993066170";"247";"BRO120182657";"189.00";"1";"{""product_options"":{""102"":""566"",""20"":""71"",""21"":""106""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""102"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""566"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Pink \/ Blue""},{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""80"",""value"":""106"",""option_name"":""Shoe Size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""9.5""}]}"
"130";"1593505348";"247";"BRO120182657";"189.00";"1";"{""product_options"":{""102"":""566"",""20"":""71"",""21"":""80""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""102"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""566"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Pink \/ Blue""},{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""60"",""value"":""80"",""option_name"":""Shoe Size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""8.5""}]}"
"130";"1733086177";"247";"BRO120182657";"189.00";"9";"{""product_options"":{""102"":""566"",""20"":""71"",""21"":""75""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""102"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""566"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Pink \/ Blue""},{""option_id"":""20"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""71"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""21"",""product_id"":""247"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""75"",""option_name"":""Shoe Size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""6""}]}"
"130";"601060694";"248";"BRO120182157";"189.00";"1";"{""product_options"":{""103"":""567"",""22"":""82"",""23"":""85""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""103"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""567"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Grey \/ Pink""},{""option_id"":""22"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""82"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""23"",""product_id"":""248"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""30"",""value"":""85"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""7""}]}"
"130";"4003955455";"249";"BRO120182490";"189.00";"1";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""100""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""60"",""value"":""100"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""8.5""}]}"
"130";"2908394599";"249";"BRO120182490";"189.00";"1";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""99""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""50"",""value"":""99"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""8""}]}"
"130";"2835871791";"249";"BRO120182490";"189.00";"2";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""103""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""90"",""value"":""103"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""10""}]}"
"130";"308947462";"249";"BRO120182490";"189.00";"5";"{""product_options"":{""104"":""568"",""24"":""94"",""25"":""97""},""unlimited_download"":""N"",""product"":""BROOKS W Ravenna 6 D width"",""company_id"":""1"",""is_edp"":""N"",""edp_shipping"":""N"",""discount"":""0"",""base_price"":""189"",""stored_price"":""N"",""product_options_value"":[{""option_id"":""104"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""5"",""value"":""568"",""option_name"":""Colour"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""Black \/ Green""},{""option_id"":""24"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""10"",""value"":""94"",""option_name"":""International"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""US""},{""option_id"":""25"",""product_id"":""249"",""company_id"":""1"",""option_type"":""S"",""inventory"":""Y"",""regexp"":"""",""required"":""N"",""multiupload"":""N"",""allowed_extensions"":"""",""max_file_size"":""0"",""missing_variants_handling"":""M"",""status"":""A"",""position"":""30"",""value"":""97"",""option_name"":""Shoes size"",""option_text"":"""",""description"":"""",""inner_hint"":"""",""incorrect_message"":"""",""modifier"":""0.000"",""modifier_type"":""A"",""variant_name"":""7""}]}"
